dataset_id,Data providers,Contact Organizations,Total Occurrences
98335d75-74ca-4e05-b10c-c7b198c1e792,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie']",612
03d594dd-3665-49e5-bb4c-a78b1528a8e3,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie']",1495
0c1cb7e9-c7d1-4643-b245-daa8839a183f,['The Marine Biological Association of the United Kingdom'],"['Marine Biological Association of the UK', 'Marine Biological Association of the UK', 'Marine Biological Association of the UK', 'Marine Biological Association of the UK']",314277
ea0c1889-1f80-4d1d-80d7-ebec664e972a,"['Vlaams Instituut voor de Zee', 'National Academy of Sciences of Ukraine, O. O. Kovalevsky Institute of Biology of the Southern Seas']","['National Academy of Sciences of Ukraine; Institute of Biology of the Southern Seas', 'National Academy of Sciences of Ukraine; Institute of Biology of the Southern Seas', 'Flanders Marine Institute (VLIZ)', 'National Academy of Sciences of Ukraine Institute of Biology of the Southern Seas']",1483
d3f7166f-ba4e-45f6-a60f-77a15b04b4de,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste']","['National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics']",190
23197597-35be-4dfe-b727-dae6c78d75a5,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste']","['National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics']",320
9e95bfb3-b05f-47f7-ba0b-b7c116172a9e,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie']",641
35c130fd-b7a6-473d-a6eb-26618c27824b,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)']",2858
af0e14af-a5d9-4bb8-8357-82b34e6369c8,"['Hellenic Centre for Marine Research - Institute of Marine Biology, Biotechnology and Aquaculture', 'Sinop University, Fisheries Faculty']","['Sinop University; Fisheries Faculty', 'Sinop University; Fisheries Faculty', 'Sinop University; Fisheries Faculty', 'Sinop University; Fisheries Faculty', 'Hellenic Centre for Marine Research']",1254
7a59f604-00ae-4e27-9178-96f45fb8a9e6,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie']",853
0bf88234-3f7f-4744-8663-40e647b950f8,"['Vlaams Instituut voor de Zee', 'National Academy of Sciences of Ukraine, O. O. Kovalevsky Institute of Biology of the Southern Seas', 'Ukrainian scientific center of Ecology of Sea']","['Ukrainian scientific center of Ecology of Sea', 'National Academy of Sciences of Ukraine; Institute of Biology of the Southern Seas', 'Flanders Marine Institute (VLIZ)', 'National Academy of Sciences of Ukraine; Institute of Biology of the Southern Seas']",2382
ec9df3b9-3b2b-4d83-881b-27bcbcd57b95,"['Vlaams Instituut voor de Zee', 'University of Aarhus; Department of Bioscience']","['University of Aarhus; Department of Bioscience', 'University of Aarhus; Department of Bioscience', 'University of Aarhus; Department of Bioscience', 'University of Aarhus; Department of Bioscience', 'Flanders Marine Institute (VLIZ)']",793085
b1fc3357-067c-4d17-9b85-edc5318d3d57,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Vlaams Instituut voor de Zee']",702
2570df1d-d55e-4e24-abe4-14857e2271bb,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie']",448
9022aeeb-b917-4e43-b002-d708069784a0,"['Vlaams Instituut voor de Zee', 'Institute of Marine Research']","['Institute of Marine Research', 'Institute of Marine Research', 'Institute of Marine Research', 'Institute of Marine Research', 'Flanders Marine Institute (VLIZ)', 'Flanders Marine Institute (VLIZ)']",139
212545b5-65fb-4834-aea4-05207d696a7c,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)']",3050
b3c42dcb-1e83-43d7-be77-daaccc47002d,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)']",1298
3497a1a0-247f-4cff-ab6e-da7772fa71e1,"['Institute of Marine Research', 'Universidade dos Açores – Departamento de Oceanografia e Pescas']","['University of the Azores; Department of Oceanography and Fisheries', 'Institute of Marine Research', 'University of the Azores Department of Oceanography and Fisheries', 'University of the Azores; Department of Oceanography and Fisheries', 'University of the Azores; Department of Oceanography and Fisheries', 'University of the Azores; Department of Oceanography and Fisheries']",357
314556f9-992d-4248-abe4-9e47fcd3b5cc,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie']",8814
b3d6379c-1d83-4ddf-bf4c-0a298433a226,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste', 'Italian National Institute for Environmental Protection and Research — Branch office Chioggia']","['National Institute of Oceanography and Experimental Geophysics', 'Italian National Institute for Environmental Protection and Research; Branch office Chioggia', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics']",813
6c79d92b-6483-4fc4-8b13-2361dad92f1c,"['Istituto Nazionale di Oceanografia e di Geofisica Sperimentale, Trieste', 'Italian National Institute for Environmental Protection and Research — Branch office Chioggia']","['National Institute of Oceanography and Experimental Geophysics', 'Italian National Institute for Environmental Protection and Research; Branch office Chioggia', 'National Institute of Oceanography and Experimental Geophysics', 'National Institute of Oceanography and Experimental Geophysics']",12571
3ff2ed2e-5376-43a7-a452-8ec7492447e9,"['Vlaams Instituut voor de Zee', 'Koninklijke Nederlandse Academie van Wetenschappen']","['Delta Institute for Hydrobiological Research', 'Delta Institute for Hydrobiological Research', 'Delta Institute for Hydrobiological Research', 'Delta Institute for Hydrobiological Research', 'Vlaams Instituut voor de Zee', 'Flanders Marine Institute (VLIZ)', 'Vlaams Instituut voor de Zee']",113
7438886f-08b3-42c2-be14-9641471af765,['Institute of Oceanography and  Fisheries Croatia'],"['Institute of Oceanography and Fisheries', 'Institute of Oceanography and Fisheries', 'Institute of Oceanography and Fisheries', 'Institute of Oceanography and Fisheries', 'Institute of Oceanography and Fisheries']",5818
2ff91d0d-099d-49f0-b5e1-6458a7bea12e,"['Vlaams Instituut voor de Zee', 'Senckenberg Gesellschaft für Naturforschung', 'Senckenberg Nature Research Society Research Institute and Natural History Museum']","['Senckenberg Nature Research Society Research Institute and Natural History Museum', 'Senckenberg Nature Research Society; Research Institute and Natural History Museum', 'Flanders Marine Institute (VLIZ)']",46
5a4aefc8-c01f-4dff-a3e0-57e0a9062d16,"['Archelon - Sea Turtle Protection Society', 'Duke University; Marine Geospatial Ecology Lab', 'Seaturtle.org']","['Archelon - Sea Turtle Protection Society', 'Seaturtle.org', 'Duke University; Marine Geospatial Ecology Lab', 'Duke University; Marine Geospatial Ecology Lab', 'Archelon - Sea Turtle Protection Society']",106
b5ee4e05-0680-487a-a4ac-06006359cd50,"['Vlaams Instituut voor de Zee', 'University of Oslo - Natural History Museum', 'Marine Biological Station (Universitetets Marinbiologiske stasjon i Drøbak); University of Oslo Natural History Museum']","['Marine Biological Station (Universitetets Marinbiologiske stasjon i Drøbak); University of Oslo Natural History Museum', 'University of Oslo; Natural History Museum', 'Flanders Marine Institute (VLIZ)']",16390
a5610a68-0e31-4526-b55f-685fe96ed132,"['Vlaams Instituut voor de Zee', 'Federal University of Rio Grande; Instituto de Oceanografia']","['Federal University of Rio Grande; Instituto de Oceanografia', 'Flanders Marine Institute (VLIZ)', 'Flanders Marine Institute (VLIZ)']",113
f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c,"['British Oceanographic Data Centre', 'The Marine Biological Association of the United Kingdom']","['British Oceanographic Data Centre', 'British Oceanographic Data Centre', 'Marine Biological Association of the UK', 'British Oceanographic Data Centre', 'Marine Biological Association of the UK']",122011
b73452ab-ddbc-4677-acc1-e3bfadff469e,"['Vlaams Instituut voor de Zee', 'OSPAR Commission', 'Helsinki Commission']","['Helsinki Commission', 'OSPAR Commission for the Protection of the Marine Environment of the North-East Atlantic', 'Flanders Marine Institute (VLIZ)', 'OSPAR Commission for the Protection of the Marine Environment of the North-East Atlantic']",1065
37a99ad5-0758-4dbd-a9d7-374a3db7577b,"['Vlaams Instituut voor de Zee', 'Universiteit Gent, Marine Biology research group']","['Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie; Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie', 'Flanders Marine Institute (VLIZ)', 'Universiteit Gent; Faculteit Wetenschappen; Vakgroep Biologie Onderzoeksgroep Mariene Biologie']",1540
8bf9890c-58a5-4aef-a34f-dafa6fe407e3,"['Vlaams Instituut voor de Zee', 'Russian Academy of Sciences; P. P. Shirshov Institute of Oceanology']","['Russian Academy of Sciences; P. P. Shirshov Institute of Oceanology', 'Russian Academy of Sciences; P. P. Shirshov Institute of Oceanology', 'Flanders Marine Institute (VLIZ)']",255
210f1cc3-ac90-468e-9701-67cfae734ac6,"['Vlaams Instituut voor de Zee', 'Environmental Hydraulics Institute']","['University of Cantabria; Environmental Hydraulics Institute', 'University of Cantabria; Environmental Hydraulics Institute', 'Flanders Marine Institute (VLIZ)', 'University of Cantabria; Environmental Hydraulics Institute', 'University of Cantabria; Environmental Hydraulics Institute']",3488
43ccce83-1c48-42ee-8d44-cc84175f635c,"['Vlaams Instituut voor de Zee', 'Vrije Universiteit Brussel', 'Kenya Marine and Fisheries Research Institute', 'Kenya Wildlife Service']","['Vrije Universiteit Brussel; Faculteit Wetenschappen; Vakgroep Biologie; Laboratorium voor Ecologie en Systematiek', 'Vrije Universiteit Brussel; Faculteit Wetenschappen; Vakgroep Biologie; Laboratorium voor Ecologie en Systematiek', 'Kenya Wildlife Service', 'Vrije Universiteit Brussel; Faculteit Wetenschappen; Vakgroep Biologie; Laboratorium voor Ecologie en Systematiek', 'Vrije Universiteit Brussel; Faculteit Wetenschappen; Vakgroep Biologie; Laboratorium voor Ecologie en Systematiek', 'Vlaams Instituut voor de Zee', 'Kenya Marine and Fisheries Research Institute Mombasa Centre', 'Vlaams Instituut voor de Zee', 'Kenya Marine and Fisheries Research Institute']",47
